Timestamp,Tube Inlet Temp,Shell inlet Temp,Tube outlet Temp,Shell outlet Temp,Shell flow rate,Tube flow rate,Fluid Density,Density,Specific Gravity,Specific Heat,MMJoules,MM kcal/hr,Unknown,Delta T1,Delta T2,LMTD,UA,U value,G_s,Re_s,Nu_s,ho,G_t,v_t,Re_t,f,Nu_t,hi,U_clean,Rf_val
2017-06-08,227.4832596,340.1274099,266.2652477,257.0061752,310.9082832,1001.981387,29.5060248242484,0.8788490999293916,0.7528465269865916,2855.1628257789,41763.51646634573,9.605608787259518,0.005621531394289602,73.8621622,29.522915599999976,48.35071588975748,198665.28572525954,172.15362714493895,930.015478967225,8438.32270020366,296.1053315848251,806.7375887993675,794672.2245235504,3198.294175253785,138833077.6334806,0.0014410100129631969,1004735.2070624398,3203104.9956341777,783.6952382988219,0.004532758987498872
2017-06-09,228.123342,340.7603451,266.8098471,257.5649913,317.3515296,1001.738934,29.7999992370605,0.877247369307419,0.7508652275014189,2857.6423647863,41577.074151406574,9.562727054823512,0.005728033804400333,73.95049799999998,29.441649299999966,48.3274095483725,197873.77689366657,171.46774427527433,949.2890693171646,8613.198042219394,299.7720992367772,816.7276800901619,795169.8934039631,3197.520272636697,138920022.79172054,0.0014409017999186136,1005320.126225971,3204969.723257515,793.1196016196375,0.004571156787651992
2017-06-10,228.6456971,340.288733,266.6239162,257.4872748,322.8812918,999.019909,30.0399297926161,0.8759444193250348,0.7492525209447347,2858.3465006368997,40627.66199346883,9.344362258497831,0.005787793008729893,73.66481679999998,28.841577700000016,47.80088607129506,195485.1264589679,169.39785655023215,965.8301675088126,8763.280624190915,302.8953323889413,825.2369141824677,793206.9613768734,3188.8412273643034,138577089.08132246,0.001441329084441553,1003012.9156782062,3197614.3150070845,801.1410465777709,0.004655042762404665
2017-06-11,228.8444472,340.2762943,266.5747624,257.5489868,331.29036175,996.3313389,30.7999992370605,0.8718422715043925,0.7450325143147926,2858.6596056927997,40031.503346260986,9.207245769640027,0.005899793730197696,73.70153190000002,28.704539600000032,47.718457019306236,192949.36057791853,167.2004857694268,990.9840975898177,8991.510136497087,307.60410886449137,838.0659536318711,791158.9312220148,3180.259393208344,138219288.31679258,0.0014417762248726798,1000605.2773658687,3189938.7421280607,813.2257578077634,0.004751173028633484
2017-06-12,228.0920927,338.7512933,264.8299607,255.5098665,341.59394975,990.9760794,30.3588534037272,0.8742184750750348,0.7478548641039349,2853.4330577662,38844.732599969226,8.934288497992922,0.006144278873807324,73.92133259999997,27.417773799999992,46.88756926559366,190547.06050946744,165.11876993887992,1021.8050722845855,9271.158525465919,313.3090599996295,853.6090662747488,785467.7512265284,3163.1655674267054,137225011.6707034,0.0014430259699332992,993912.6206399061,3168602.4914997267,827.8513568880048,0.004848300346457726
2017-06-13,226.7298485,338.2446919,264.087852,255.2207899,332.80749095,992.6524714,30.2999992370605,0.8745364688950459,0.7489806687345459,2849.0286471464997,39565.650990210466,9.100099727748407,0.005979580998420899,74.15683990000002,28.490941399999997,47.73790910760457,190626.27370704798,165.18741222447832,995.5222643606447,9032.686349738296,308.4485318543552,840.3665801120613,785582.0354664921,3168.5165598090043,137244977.67966852,0.0014430007688617384,994047.0470973727,3169031.0442710742,815.3901994308886,0.00482732334687492
2017-06-14,226.3318886,337.6977711,263.7560714,255.0827264,335.52697015,992.990457,31.4629166430897,0.868295701345992,0.7429758914061919,2847.5013002799997,39310.27280048577,9.041362744111728,0.0059506609988625005,73.94169970000002,28.7508378,47.840760012946035,188988.69377629188,163.76836549072087,1003.6570034055434,9106.495393453384,309.95833028931895,844.4800188754791,785428.2270758698,3169.5953995856958,137218106.61059508,0.0014430346864985335,993866.1301865893,3168454.2795109143,819.2621526643702,0.004885574868364468
2017-06-15,227.5843357,338.5650635,264.1156419,254.971417,350.5737652,985.6487723,31.4668402777777,0.8682747960187032,0.7422122849486031,2850.8752531168,38094.628542054845,8.761764564672614,0.006284702620407987,74.4494216,27.387081300000006,47.060054436963625,186182.62706025748,161.3367652168609,1048.6662651766285,9514.87856976796,318.22514970466517,867.0029296467285,780544.9147819517,3146.1609648574586,136364968.35574216,0.0014441156418108175,988120.9140657259,3150138.4781650663,840.4415656261261,0.005008364541323684
2017-06-16,228.7238564,338.4662457,264.783761,255.9251536,366.24158325,984.7575262,31.0,0.8707692307692307,0.7440309839240308,2854.6586432182,37711.090490843584,8.673550812894025,0.006498794371593942,73.68248469999997,27.2012972,46.64442194517379,185950.44061407776,161.135563790362,1095.533184121881,9940.116853396856,326.68368313356945,890.0481643498337,780874.0510113896,3143.31613435728,136422470.0454746,0.0014440425346711459,988508.2177037573,3151373.2056923644,862.0789006643474,0.005045968009983582
2017-06-17,228.8551443,336.7159741,264.3751281,255.6568848,370.3981211,981.9207818,30.1579161312845,0.8753051096185478,0.7484890090486478,2854.0781601332,37253.793664696066,8.568372542880095,0.006493215749365903,72.340846,26.801740499999994,45.86372473372604,186822.43085632587,161.89118791709348,1107.966576052216,10052.928925603206,328.90321344864884,896.0952642958922,778466.2939767493,3134.261332333095,136001823.2567773,0.0014445781832390073,985674.6929218996,3142339.9028676753,867.7498839728994,0.005024582661967844
2017-06-18,229.0645722,338.8703129,265.7579346,257.8736949,362.09861155,990.4622055,29.836145207617,0.8770508296073973,0.7501105382927973,2857.4107067324,38948.73503234477,8.958209057439296,0.006356571298052303,73.11237829999999,28.80912269999999,47.57112609691379,188311.89825503135,163.18188756935126,1083.14037242106,9827.672978365317,324.46134741074945,883.9934210835278,786154.808502635,3161.52529753496,137345043.8968323,0.001442874530550495,994720.7499054733,3171178.814962328,856.3992407777911,0.004960451408941066
2017-06-19,233.8462837,344.8767363,270.7238295,262.5581574,365.15691025,981.7256419,29.8999996185302,0.8767038434599508,0.7469279972258508,2877.8124469275995,38910.1921137177,8.94934418615507,0.006487241076716758,74.15290679999998,28.71187370000004,47.89222850068201,186864.22549803933,161.92740511095263,1092.288617366582,9910.677879613357,326.10282858503064,888.465628853349,784783.9643688354,3133.6384516951643,137105550.80247468,0.0014431768437416683,993108.2914622388,3166038.2827519784,860.5954855330498,0.005013620788735185
2017-06-20,233.9313203,344.2750261,270.2557988,261.7002309,363.9910248,967.2874642,30.1870485424995,0.8751473990992338,0.7453211261613337,2877.0108402763003,37671.23702606452,8.66438451599484,0.006472700655708062,74.01922730000001,27.768910599999998,47.17456951453637,183666.42462577205,159.15634716271407,1088.8011209768342,9879.034728915298,325.4777137201812,886.7625063324132,773026.8111574372,3087.5522267030537,135051519.32361504,0.001445795525145557,979271.1889775448,3121925.473941974,858.9934917634964,0.005118976703036881
2017-06-21,233.1532783,344.3163283,269.6996115,261.1051367,364.10157865,967.2521158,30.6000003814697,0.8729179498273181,0.7435530557954181,2874.2182983513994,37773.324964018844,8.687864741724335,0.006509088504848408,74.6167168,27.951858399999992,47.52598745337102,182802.40363755144,158.40762880203764,1089.13181911939,9882.035257085368,325.53702391149335,886.9240966708049,772248.2584309629,3087.439395683145,134915502.40018332,0.0014459705900532647,978354.4113448989,3119002.7784950817,859.144853580905,0.005148879200306974
2017-06-22,232.6551313,344.9922727,269.4292041,261.0769673,368.5741708,968.5308142,30.3206252031856,0.8744249988054947,0.7453555059445948,2872.6097139921994,38129.864948150695,8.76986893807466,0.006660908247072894,75.56306860000001,28.421835999999985,48.211038915368896,181905.8276978754,157.6306999115038,1102.510619734784,10003.425319388145,327.9304839515441,893.4450673377753,772836.395881026,3091.520962165004,135018252.85470274,0.0014458383225827516,979046.9728874475,3121210.671003604,865.2625311130851,0.005188223289239046
2017-06-23,231.7143199,344.7408909,268.9724962,261.2991948,373.10219405,976.0708169,30.0090625339084,0.8761118279062046,0.7476002362055045,2869.6847060973,39010.05287927228,8.972312162232626,0.006724875785818603,75.76839469999999,29.584874900000017,49.10956587500205,182699.88753453325,158.31879335748116,1116.0552306029176,10126.319830220287,330.34180192606266,900.0146918635479,778059.85981273,3115.588421929911,135930817.244355,0.0014446687946472858,985196.3308933738,3140814.8803617237,871.4246246273179,0.005168823333930106
2017-06-24,233.4683099,346.3199068,270.8436,263.9792273,380.0948397,987.8429247,30.3645489388042,0.8741877139107008,0.7446360061400008,2877.2720274206995,39551.90683082149,9.096938571088943,0.006733709293433519,75.47630680000003,30.510917399999983,49.64523617866134,183238.90208420472,158.78587702270772,1136.972231033072,10316.106348339263,334.0427387769325,910.0978769767282,789525.7818679896,3153.1646327215394,137933969.2329522,0.0014421337655328075,998685.0710066492,3183817.106757238,880.8780139128061,0.0051625583494557875
2017-06-25,233.8217785,345.6389405,270.6501396,263.6824765,378.8400971,980.486294,30.3354865312576,0.874344700491076,0.744583385840576,2877.6069245833,38684.65566415257,8.897470802755091,0.006679691482560493,74.9888009,29.860698000000014,49.0099021327041,181544.34952070322,157.31746058986414,1133.2189375276398,10282.051536883237,333.38067010851995,908.2940739910946,783737.263631505,3129.6824908149424,136922687.12580353,0.0014434080932342296,991876.9814025826,3162112.8550616414,879.1860724011767,0.0052191578409183405
2017-06-26,233.3387509,345.9696584,270.3071948,263.2295709,378.1948442,976.5147925,31.2000007629394,0.8696988281282882,0.7402239488445883,2875.8781643500997,38424.97702137737,8.837744714916797,0.006692657841806859,75.66246360000002,29.89081999999999,49.28408217346752,179322.49775516096,155.3921124394809,1131.288801801849,10264.538808893481,333.0398590133741,907.3655357588971,780093.7691432275,3117.005578569604,136286151.0326345,0.0014442159085886269,987590.0209671364,3148445.9861290683,878.314795581218,0.005296789116254666
2017-06-27,234.0053029,347.026592,270.3557035,262.032017,377.3202487,945.6186419,30.8895697871844,0.8713613822946836,0.7414912376749836,2877.3747863952,36668.88360590301,8.433843229357691,0.006870862423775164,76.67088849999999,28.026714099999992,48.33656265198563,174481.65046571087,151.19727076751374,1128.6726368529344,10240.80152217604,332.5775417239097,906.1059544694735,755805.343818981,3018.386003611627,132042845.7621403,0.0014497173532285192,958977.7402098585,3057229.774349173,877.1257821899129,0.005473788657232132
2017-06-28,232.7908692,346.6225889,269.6349735,261.7558524,370.93290645,949.8604108,29.9599990844726,0.8763780552604244,0.7472280698248245,2873.3244887711,37569.52002394857,8.640989605508171,0.0067965724872265385,76.98761539999998,28.964983199999978,49.12515063706667,175897.46786421532,152.4241489291294,1109.5662717834002,10067.443467680358,329.18805592453293,896.8713162870956,758126.9942405047,3031.925601194633,132448449.30944237,0.0014491825271176035,961715.3083368066,3065957.166483618,868.4704249294849,0.0054091905189121315
2017-06-29,233.298493,347.5914377,270.4931843,264.0112263,383.56495795,975.9842075,30.5313335749838,0.8732878812882051,0.7438368749392051,2876.1831805888996,38831.84270676426,8.93132382255578,0.0068900758670824265,77.09825339999998,30.712733299999968,50.396951505772684,177219.52530269115,153.56977929176009,1147.3523458795798,10410.288392316936,335.8692201200133,915.0741168398121,779752.6005921906,3115.3119673538718,136226547.23817617,0.0014442917784948902,987188.531675219,3147166.034607916,885.5355880848166,0.00538243774695376
2017-06-30,232.8791317,346.4235314,269.8466941,263.0436826,383.99788185,974.5778904,30.6000003814697,0.8729179498273181,0.743715624729218,2873.9523533993997,38502.93561025331,8.855675190358262,0.006880195019256395,76.57683730000002,30.164550900000023,49.81851677611936,177758.70827618166,154.0370089048368,1148.6473449193961,10422.03832556166,336.09662307244423,915.6936751184425,778025.1171350285,3110.8230458550847,135924747.53067723,0.0014446765428547514,985155.438929945,3140684.5164096896,886.1151631853467,0.005363424879589548
2017-07-01,232.6951335,346.097131,269.5751634,262.8027004,384.6991985,976.7520181,33.1106257504887,0.8596042895461741,0.7305110753806741,2872.9989314117,37801.397448273994,8.694321413103019,0.00676344496838936,76.52196759999998,30.107566899999995,49.758077552590635,174731.85944360006,151.41408963916817,1150.745183334778,10441.072672755035,336.4647878109985,916.696738223968,779502.0845154227,3117.7627954845534,136182780.86902294,0.0014443475138283877,986893.7153490676,3146226.1574736703,887.054967475253,0.005477079338214232
